ResponseID,StartDate,EndDate,Week No.,Q001,Q001_999,Weight
R_DTagU7g3sd9knxD,10/9/2017 0:00,10/9/2017 0:00,41,4,I only use word and have not had.time to see what it.can do,0.19425
R_3Hh6wcMAHhZOl8r,10/9/2017 0:00,10/9/2017 0:00,41,1,"hate the idea of an annual renewal fee. it's not like microsoft is providing a continuing service that warrants such a fee. it's a one-time buy, as far as i'm concerned, with occasional updates. i think it's a scam to get more money for no added value. i really resent paying the fee.",0.50016
R_3iXzw8667xSi7bh,10/9/2017 0:00,10/9/2017 0:00,41,1,I dont like 365,0.61112
R_1GZax9kwdu2MW5y,10/9/2017 0:00,10/9/2017 0:00,41,5,,0.14286
R_4GYS9Gra1n67Ipb,10/9/2017 0:00,10/9/2017 0:00,41,4,"When there are updates, please tell me if features are added/removed/changed.",0.05685
R_3oNpwg4iA70jmYp,10/9/2017 0:00,10/9/2017 0:00,41,5,,0.07913
R_vGikaaWrUqHSnvP,10/9/2017 0:00,10/9/2017 0:00,41,5,Make it cheaper :),0.26999
R_1pYly383VDyPdB8,10/9/2017 0:00,10/9/2017 0:00,41,4,Keep cost reasonable.  Address problems/bugs more quickly.  I still can't get preview for .wav files in outlook email to work like it used to.,0.03149
R_2pWvbdUIA77nBTK,10/9/2017 0:00,10/9/2017 0:00,41,5,,0.45089
R_28Nc7XYaBfBZuCC,10/9/2017 0:00,10/9/2017 0:00,41,3,,0.09938
R_BsoF8CqFqqVk2U9,10/9/2017 0:00,10/9/2017 0:00,41,4,"My favorite aspects of Office 365 have always been the way it works with my Windows Phone, especially Outlook as well as OneDrive and Groove integration with Music Pass support. I am very concerned about Microsoft's decisions to cut support for W10M and Groove subscriptions.",5.00009
R_3KrRs8zevPaA2Fe,10/9/2017 0:00,10/9/2017 0:00,41,4,unknown,0.17553
R_21dfzI4k9R3ptW1,10/9/2017 0:00,10/9/2017 0:00,41,5,no improvement needed,1.69557
R_1JIvHBgupyNJPW5,9/25/2017 0:00,9/25/2017 0:00,39,2,look for previous emails,0.03738
R_3dJPgVUMtX1Wzod,10/9/2017 0:00,10/9/2017 0:00,41,5,"I use it every day (some exceptions). It gives us many powerful tools. The way that I use it makes it more cost efficient, since I am a totally disabled veteran. Money is always a problem!",0.12256
R_1C9kLhVQl7nvhjt,10/9/2017 0:00,10/9/2017 0:00,41,1,"Outlook messages .msg stored in files, will not open when clicked on and just open another email.   Worse than useless!!!  I bought an Apple MacBook after Microsoft destroyed my Outlook email on MY PERSONAL PC.  But now Outlook on my MacBook won't recognize Gmail ID/Password and Outlook on my Windows Desktop doesn't like gMail or Apple mail, so I can't use Outlook email on my Windows PC.  I use iCloud, so Microsoft won't destroy my email, which I sorted and stored for several years while researching a book!!!!\I can't reliably get to MS files on my MacBook and I can't reliably, if at all get to my iCloud files from my Windows PC.  I still use Excel and Word and PowerPoint, because I don't have time to learn Apple Apps and when I send Apple Pages, my friends on Windows (IBM Std.) PC's can't open the files.\So, Apple and MS don't play together nice, but I think it is mostly a Microsoft problem.\I want MS to protect me from all virus, malware, trojans, worms and threat X, Y, Z.  I don't want to have to buy separate protection, which is what I do now on my Windows PC.",3.12927
R_Qcrf2bnh9ed4iKR,10/9/2017 0:00,10/9/2017 0:00,41,4,,0.12018
R_1A1NtKCKRsMcHGp,10/9/2017 0:00,10/9/2017 0:00,41,5,Work great for me,0.38553
R_2tqW83dtjYhUFZw,10/9/2017 0:00,10/9/2017 0:00,41,5,,2.52527
R_2YXNBt9kvE2owsB,9/25/2017 0:00,9/25/2017 0:00,39,5,,2.03677
R_1cTWUm08ff1zKJA,10/10/2017 0:00,10/10/2017 0:00,41,4,"* Use a unified inbox, etc. folders in Outlook instead of JUST a set folders for each of the accounts. Make the separate available, but offer the unified folders with color, etc. to indicate account. This works great on mobile devices.\\* Don't require a global admin account to use a license for products they don't need. Manage things like exchange and sharepoint so long as a user account has licensed access to the products.\\* Fix multi-factor authentication... CALL, text, or email for ALL logins... and powershell access. Work numbers don't always have access to SMS.\\* MOST IMPORTANT: allow organizational billing and permissions BY DOMAIN AND SUBDOMAIN to allow for non-centralized, distributed organizational divisions.",5.00004
R_2rrxgcNivJIFLPh,9/26/2017 0:00,9/26/2017 0:00,39,3,,0.1678
R_enW1kMiMRcAIxSp,10/10/2017 0:00,10/10/2017 0:00,41,5,,1.94157
R_pof8IFC3tahcifT,10/10/2017 0:00,10/10/2017 0:00,41,4,"You can get your records straight, please. I have a laptop that came with a year of Office 365 and the year is not up until January 2018. Yet your site keeps threatening to cut me off because it is due now. I have contacted you numerous times and still the same situation. My desktop had to be renewed recently and I did that right away for the monthly program. Please straighten this out!  Thank you, G. Henry",0.25601
R_1P5hhgyPb078qlz,9/26/2017 0:00,9/26/2017 0:00,39,3,,0.07392
R_2fRQsGitvHGJ98B,10/10/2017 0:00,10/10/2017 0:00,41,3,,0.50482
R_u1BVFDOVYooG16F,9/26/2017 0:00,9/26/2017 0:00,39,4,"I can't type in Hebrew.  in order to use Hebrew, I would need to buy a new version of Word.  I am not pleased with that, I think that it's expensive.  in my mind- why isn't it as easy as it is with the iphone- i just select language preferences and that should be it.",0.39199
R_1jpJFP7OSEHmpiw,10/10/2017 0:00,10/10/2017 0:00,41,5,not sure.  although have to re-login to my account can be frustrating at times.  especially on laptop if I haven't used it in awhile.,0.04418
R_2YbjVIQD9kMfiSi,10/10/2017 0:00,10/10/2017 0:00,41,3,,0.12625
R_1mOCF7wzrqvg3po,10/10/2017 0:00,10/10/2017 0:00,41,5,,0.04418
R_2rGjCy4Fd5STG7B,10/10/2017 0:00,10/10/2017 0:00,41,3,Lower the cost,0.59849
R_2v62lL8pXnUqVr3,10/10/2017 0:00,10/10/2017 0:00,41,1,Better testing before release.,5.00005
R_2xLh7yF8MTleBxg,10/10/2017 0:00,10/10/2017 0:00,41,4,Instead of having to buy a renewal each year it'd be nice to upload all the cards I have at one time. Or be able to just set up an automatic debit to my account.,5.00003
R_2t6dxrKfW74Qd3S,10/10/2017 0:00,10/10/2017 0:00,41,5,It meets all my needs,0.67847
R_2E4YSqy3q99gTOS,10/10/2017 0:00,10/10/2017 0:00,41,5,Nothing at this time,4.36751
R_9SmuY3Ysuk8Md0t,10/10/2017 0:00,10/10/2017 0:00,41,5,,3.12927
R_43dXXVHUCQs8JS9,9/26/2017 0:00,9/26/2017 0:00,39,5,,0.42307
R_C2iNCwAU0zEZ0xr,10/10/2017 0:00,10/10/2017 0:00,41,3,It does way more than I need.  Just need it for the  4 essential program parts so I can communicate with others.,0.21357
R_vCB7YgKDFs8O9B7,9/26/2017 0:00,9/26/2017 0:00,39,1,Don't charge someone much per month.,0.67398
R_233ZMwJPXPKho77,10/10/2017 0:00,10/10/2017 0:00,41,3,Make it more affordable.,0.78267
R_reFXBzG6m75g9bj,10/10/2017 0:00,10/10/2017 0:00,41,5,"It asks me to login each time I try to print, close a document or save a new one. This is an error that I have reported and seen no work on.",0.5634
R_cLMqMDYZhhpy3Wp,10/10/2017 0:00,10/10/2017 0:00,41,4,"Fix problems faster! Like, canvas tool makes Word document crash, or OneNote becomes unresponsive to stylus pen, etc.",0.19243
R_1C9MrJDEe85m6Ic,10/10/2017 0:00,10/10/2017 0:00,41,4,,0.20865
R_1H0QC1qzEHH4amr,10/10/2017 0:00,10/10/2017 0:00,41,4,"Please provide a 2-way communication program.  I owe Microsoft some money, and each time\I try to tell them to send me a balance, I get the response that my messages can't reach Microsoft.",0.47251
R_2at22fhL274b9v4,10/11/2017 0:00,10/11/2017 0:00,41,5,,0.21357
R_3qsRVPU91vxPfOj,10/11/2017 0:00,10/11/2017 0:00,41,2,"When the next windows comes out you should already have microsoft word,excel or access on it. It's not right that people has to pay to get to get those on the computer. Then if we need to update them we have to pay to get it done.",0.24836
R_32Ly4ONJJTkFEpZ,10/11/2017 0:00,10/11/2017 0:00,41,5,,0.84104
R_3PmigFsAaQLTszL,10/11/2017 0:00,10/11/2017 0:00,41,1,"Don.t rent it. allow customers to purchase it.  This annual rental is very confusing,  You have set a president and I know it's all about the money.  The next Thing will be auto manufacturers charging  a yearly fee for the car you drive.",0.06196
R_RaDTclbpBSNIMEN,10/11/2017 0:00,10/11/2017 0:00,41,5,,0.09214
R_u9zQobnq9YZduMh,10/11/2017 0:00,10/11/2017 0:00,41,5,,2.47633
R_33xWJj3gK3lYycC,10/11/2017 0:00,10/11/2017 0:00,41,4,"Setting up new account making or selecting own personal account without having to use name attached to ""365."" That would be nice.",0.74899
R_vIeTLhxpjo9zgqd,10/11/2017 0:00,10/11/2017 0:00,41,4,,2.42595
R_2VOdVLfhonJC0A5,10/11/2017 0:00,10/11/2017 0:00,41,3,By understanding more of what can do.,0.07282
R_12GdqPHi7EBpupq,9/27/2017 0:00,9/27/2017 0:00,39,5,,5.00003
R_3M3hGo1jBXPHgzj,10/11/2017 0:00,10/11/2017 0:00,41,5,Is good the way it is!,0.14068
R_2D6SwwkDQLMrqEk,10/11/2017 0:00,10/11/2017 0:00,41,5,Have all programs available on macOS,0.72778
R_3siBH2xuYGDJbCD,10/11/2017 0:00,10/11/2017 0:00,41,5,"The expense, its too costly",0.14303
R_21cakc7iJvNLQI9,10/11/2017 0:00,10/11/2017 0:00,41,5,,0.16214
R_bHFkI6Fb2CBiCE9,10/11/2017 0:00,10/11/2017 0:00,41,1,Make it possible to make method of payment changes online. I have looked everywhere except for the correct place. I have actually thought of cancelling the entire credit card because of the nightmare of using Microsoft. Same with thyou Xbox.  Night. Mate.,3.41457
R_2WDbJseaavYGAFA,10/11/2017 0:00,10/11/2017 0:00,41,4,explains things better,0.16214
R_V442y6erDdNC773,10/11/2017 0:00,10/11/2017 0:00,41,4,One drive is too hard to use. The file system is not consistent. Hard to find files that I’ve saved there. Why can’t it look like windows explorer and be as easy to use?,0.0329
R_3rGmvmPDY6BkQou,10/11/2017 0:00,10/11/2017 0:00,41,5,,0.15807
R_3FLstIetbWlMiYY,10/11/2017 0:00,10/11/2017 0:00,41,5,,2.28749
R_riLo4mdL4CjRrnb,10/11/2017 0:00,10/11/2017 0:00,41,3,Always gave trouble logging in.  Slow response to my request for assistance.,0.50016
R_qD6ymkwxsjXljwt,10/11/2017 0:00,10/11/2017 0:00,41,5,I love it - y2k u,0.11556
R_2qBJ5F1tyZKxLjk,10/11/2017 0:00,10/11/2017 0:00,41,5,,4.33082
R_3PTWbuWoNwGvSCh,10/11/2017 0:00,10/11/2017 0:00,41,4,"Not really sure at this time, I've only begun using it recently",0.2363
R_pELq7IIyCx7k7Fn,10/11/2017 0:00,10/11/2017 0:00,41,4,,1.44409
R_1GNEhyNitdR9R7W,10/11/2017 0:00,10/11/2017 0:00,41,5,"When I select line spacing, the document is not representative of the actual spacing. For instance, when I select single space, as I type the document, the spacing looks like double or more, especially when writing the addresses. I have to go to ""preview"" to see the actual document. If you could make the spacing on the document as it is being written more representative of the actual spacing, it would lessen my apprehension that the spacing is not correct.",0.08145
R_2bJ213ZDe2eenMz,10/11/2017 0:00,10/11/2017 0:00,41,5,,1.17363
R_29c6mL7qqcFOWWO,10/11/2017 0:00,10/11/2017 0:00,41,5,free!,0.12256
R_1DBaiQHtx9Gcdk0,10/11/2017 0:00,10/11/2017 0:00,41,3,Lower frequency of app updates. Uses too much data when automatically updated,0.37457
R_3gXYWOaJSFRU3oR,10/11/2017 0:00,10/11/2017 0:00,41,4,,0.0349
R_2S0KhuNnJ51ojJW,10/11/2017 0:00,10/11/2017 0:00,41,4,,0.78999
R_2B4jF1QYbF1OpgB,10/11/2017 0:00,10/11/2017 0:00,41,5,"Continue making the products working better with each other. In years previous to me using Office 365, it was easy for me to pick and choose which products I thought were best for what I was working on because most products in 2000's, and 90's were pretty much single items. Office 365's product integration makes it feel like it's one program with different branches all working together, that along with the Surface integration is what has made me stick with Office 365 as my go to item to completing anything I need.",0.93209
R_2xL5KlE9Rzv1r2n,10/12/2017 0:00,10/12/2017 0:00,41,5,Make the startup faster.,0.42802
R_25GRvZR8GZcAc8Y,10/12/2017 0:00,10/12/2017 0:00,41,5,,0.03934
R_2BsxsZAtiPRmS3q,10/12/2017 0:00,10/12/2017 0:00,41,5,Simplify retrieval of work in progress,0.50016
R_2sRRCeauGEkc8bS,10/12/2017 0:00,10/12/2017 0:00,41,3,"Doesn't format as easily, as well, as the non-online version.",1.63035
R_a4p99QzvkoBgcwh,10/12/2017 0:00,10/12/2017 0:00,41,4,,0.17553
R_1FOOd0MM3KIw4UN,10/12/2017 0:00,10/12/2017 0:00,41,4,,0.0349
R_3ssQicwyK75RLAI,9/28/2017 0:00,9/28/2017 0:00,39,1,,0.3978
R_RghZuNyIMpiNESB,10/12/2017 0:00,10/12/2017 0:00,41,3,I could not install without loosing my older version of Mircosoft  Office.  I had to revert to the older version to not loose my previous saved data.,0.83527
R_1yTZOrNNW2m0yrv,10/12/2017 0:00,10/12/2017 0:00,41,5,It works well for me,0.50016
R_8kAelptmOvtGTq9,10/12/2017 0:00,10/12/2017 0:00,41,1,I can't find or open my Word Perfect files. It should contain Access,0.07456
R_2YslJ47akO4IoUq,10/12/2017 0:00,10/12/2017 0:00,41,5,,0.55874
R_XTFFEfWv86F5a8h,10/12/2017 0:00,10/12/2017 0:00,41,5,Excel some case crus when it has too many data.,4.87905
R_30f7NQZv37qL4lK,10/12/2017 0:00,10/12/2017 0:00,41,5,,0.179
R_2YhpZyUvsZdIXE8,10/12/2017 0:00,10/12/2017 0:00,41,4,"I believe that there needs to be a return to display of tasks and functions in a neatly organized manner so that I don't have to look for the functions and then pin them in order to be able to access them ore rapidly. Furthermore, whenever I clean my cookies, I have to reset some aspects of MS Word.",0.84654
R_9N4X0snnnJZUl9v,10/12/2017 0:00,10/12/2017 0:00,41,1,make it more user friendly when searching for an item.,0.59849
R_3O6pcJ4eKCfglxE,10/12/2017 0:00,10/12/2017 0:00,41,5,My experience is great no improvements needed,0.9704
R_3PppYHgN6AihDGc,10/12/2017 0:00,10/12/2017 0:00,41,5,Include power pivot in the home version,3.87219
R_24BMJ552985xKlP,10/12/2017 0:00,10/12/2017 0:00,41,3,would rather pay more up front and not have to renew yearly,1.69778
R_2P04vwmCBfiBbPT,10/12/2017 0:00,10/12/2017 0:00,41,5,,4.36751
R_3prTGESuvqMSpk9,10/12/2017 0:00,10/12/2017 0:00,41,5,,0.11102
R_26liqnmv8ied1B9,10/12/2017 0:00,10/12/2017 0:00,41,3,,1.4791
R_1pmunib4vFOK2Fi,10/12/2017 0:00,10/12/2017 0:00,41,3,AI audio interface to find obscure features that I'm looking for.,0.08769
R_6nWG5mWOj1zHFOp,10/12/2017 0:00,10/12/2017 0:00,41,4,,0.27078
R_2bHORMxuTYzquJ7,10/13/2017 0:00,10/13/2017 0:00,41,5,"I don't know.  it's pretty good the way it is now, why change it?",1.89189
R_3DvIMyYQyt6Gheq,10/13/2017 0:00,10/13/2017 0:00,41,5,,0.04418
R_1CITAvHd7L37uoY,10/13/2017 0:00,10/13/2017 0:00,41,5,updates and ease of use,0.01774
R_DBkkV8bRTGASRNf,10/13/2017 0:00,10/13/2017 0:00,41,5,,0.10758
R_23488QLLEXyB2qB,10/13/2017 0:00,10/13/2017 0:00,41,3,I have no suggestions at this time,0.24264
R_3kOoQfjm4tTBBqG,10/13/2017 0:00,10/13/2017 0:00,41,4,,0.06611
R_UKITSRLIe4SClQR,9/28/2017 0:00,9/28/2017 0:00,39,3,make it a product that can be purchased w/o a subscription,0.04034
R_3R9GjoKibGJxU5a,10/13/2017 0:00,10/13/2017 0:00,41,4,,0.1051
R_2QnYkY9IBlj7ZuA,10/13/2017 0:00,10/13/2017 0:00,41,4,keep the up dates coming.,0.11556
R_27dLcUS9Mkh1pYO,10/13/2017 0:00,10/13/2017 0:00,41,4,"With simple instructions and samples are my key to work Office 365.  I'm a vision person and will pick up faster.  Once seen a sample through email, I'm good.",0.50016
R_yQt4dofHUBu4a2d,10/13/2017 0:00,10/13/2017 0:00,41,2,Not charge for something that was always free,0.69008
R_2zAPCv9N4sP6SE1,10/13/2017 0:00,10/13/2017 0:00,41,5,,0.16614
R_2xVhI4hlk6EKMBR,10/13/2017 0:00,10/13/2017 0:00,41,5,"Honestly, you're doing great. Keep improving the web apps, though - try to add in a few features from Google Docs, like being able to collaborate live.",2.01931
R_1hL5nHAvrCW1Xg0,10/13/2017 0:00,10/13/2017 0:00,41,4,,0.65747
R_22r9lFxWNFqAGNp,10/13/2017 0:00,10/13/2017 0:00,41,4,"Lots of complaints from those NOT on Office 365 about challenges with opening saved files, indicating they are prompted to ""create an account"" to be able to open a sent file. Not customer-friendly, at all.",1.32403
R_pa9BRKU6NYkR4J3,10/13/2017 0:00,10/13/2017 0:00,41,3,Do not reboot without asking me first.,1.72138
R_10DdoqLYw29FOzC,10/13/2017 0:00,10/13/2017 0:00,41,5,It;a just fine for me for what I use it for.,0.14645
R_3LXXAGfZOT8AHL3,10/13/2017 0:00,10/13/2017 0:00,41,4,"onedrive placeholder files need to be restored to the program, you can't expect people to store all their onedrive files on their tablet!  Seriously, this completely diminishes the functionality of the onedrive service!!!",0.13213
R_yx6I1x7gASNEe09,10/13/2017 0:00,10/13/2017 0:00,41,3,more helpful tips,0.65747
R_3dYydyiHgBEMksC,10/13/2017 0:00,10/13/2017 0:00,41,2,Please discontinue my subscription.,1.29563
R_307hKy1MZi0f2nJ,10/13/2017 0:00,10/13/2017 0:00,41,5,User friendly manual for older folks etc. difficult to navigate at times,0.10199
R_1dcuixvXr6iD8Na,10/13/2017 0:00,10/13/2017 0:00,41,5,Cheaper purchase packages,5.00004
R_1PckpXfPnxnQwKL,10/13/2017 0:00,10/13/2017 0:00,41,4,Keep adding new software.,0.89437
R_3Pz5lPegiIgO2tI,10/13/2017 0:00,10/13/2017 0:00,41,5,,0.06157
R_XOs2vLq7bK1fVCx,10/13/2017 0:00,10/13/2017 0:00,41,2,,0.10236
R_5bYFK6UKtWE0pyN,10/13/2017 0:00,10/13/2017 0:00,41,4,"Office 365 doesn't work well on my personal computer - it's a mid-range laptop, and the click to run process frequently bogs the computer down. I want that process to be less resource intensive - it shouldn't be so intensive that it gets in the way of using my computer",3.08668
R_33x96fb2EhifFwW,10/13/2017 0:00,10/13/2017 0:00,41,4,,3.82016
R_3Hh8CYjkqiUI8Pz,10/13/2017 0:00,10/13/2017 0:00,41,4,I don't know,0.09214
R_3dR35In87HCrMXj,10/13/2017 0:00,10/13/2017 0:00,41,5,,0.26678
R_3hgq79yIvpl2uwD,10/14/2017 0:00,10/14/2017 0:00,41,5,Easier to operate,0.21665
R_1K8PLflbQVVviZo,10/14/2017 0:00,10/14/2017 0:00,41,5,"no suggestion, works fine for me as is",0.29893
R_PMzHRd25XQ38ee5,10/14/2017 0:00,10/14/2017 0:00,41,4,,0.07913
R_3DuswTc2nxxCzHQ,10/14/2017 0:00,10/14/2017 0:00,41,1,go back to actually selling us software instead of subscriptions.,2.73404
R_1jCi45K2xVU2fdY,10/14/2017 0:00,10/14/2017 0:00,41,3,OneDrive is too slow,0.13423
R_1HphiKud3UCBJb6,10/14/2017 0:00,10/14/2017 0:00,41,5,,0.04684
R_3nNNxbo6uLjtNEJ,10/14/2017 0:00,10/14/2017 0:00,41,5,,0.07197
R_3DqgNvRcoqiHDU7,10/14/2017 0:00,10/14/2017 0:00,41,1,,0.74566
R_3J9j79F6B6kDi2k,10/14/2017 0:00,10/14/2017 0:00,41,3,,0.23207
R_1irHkCs74iGl2CC,10/14/2017 0:00,10/14/2017 0:00,41,5,,0.26999
R_b1TS76bxs1enK8x,10/14/2017 0:00,10/14/2017 0:00,41,5,,0.04418
R_3hyjD5IQ1FmwR83,10/14/2017 0:00,10/14/2017 0:00,41,3,"It is not clear what Office 365 does for me. There is Office 2016 and then there is Office 365 and then there is OneDrive and then there is...  Confusion. (And thank God for Bittorrent Sync! This is an area where MS shone, and Office 354 should have continued to shine with its offerings for peer to peer sync and has decided to abandon to follow the Dropbox and Google Drive models. That is not leadership.)",0.07083
R_3HFYBWfIujgHEhM,9/30/2017 0:00,9/30/2017 0:00,39,3,"Seems slow, takes forever to load and crashes",0.03047
R_27vgno9XtBGelCs,10/14/2017 0:00,10/14/2017 0:00,41,4,"When i save to spreadsheet, it doesn't always save work.",0.21469
R_7ZYilcJwZbZ5SsF,10/14/2017 0:00,10/14/2017 0:00,41,1,Need an Office product that is long term rather than year to year.,0.49303
R_3rH4qySBeq9qi7M,10/14/2017 0:00,10/14/2017 0:00,41,5,It is fine as it is,1.65486
R_2Uf5ZmkLwvTeZnO,10/14/2017 0:00,10/14/2017 0:00,41,5,Make Publisher more useful.  \Create full featured “Fiction” and “Non-Fiction” templates for Word,0.04418
R_3GlaUogWA43jwOf,10/14/2017 0:00,10/14/2017 0:00,41,5,,0.26999
R_XivN0hNYgGKKJ1L,10/14/2017 0:00,10/14/2017 0:00,41,2,get rid of bloatware,0
R_3RsJz2xKyURflid,10/14/2017 0:00,10/14/2017 0:00,41,5,Maybe it would be possible to extend the provided subscription from one year (12 months) to at least 18 months. This would help especially students.,3.3723
R_eJONe5LwWQ13pF7,10/14/2017 0:00,10/14/2017 0:00,41,3,I need to spend special time to learn the system,0.76078
R_2AX0ZJ6u5nitCz0,10/14/2017 0:00,10/14/2017 0:00,41,1,,4.36751
R_OBClrGEigHx2Mkp,10/14/2017 0:00,10/14/2017 0:00,41,5,It would be great if you would offer Publisher on line like Work and Excel.,0.74566
R_3Ky0kr7l0C0CWjs,10/14/2017 0:00,10/14/2017 0:00,41,3,,0.33203
R_2f0ROsKwiCMgy4Z,10/14/2017 0:00,10/14/2017 0:00,41,1,"I mostly use basic functions of office products and often find these are the hardest to use.  Icons are hidden,  functionality buggy and unintuitive. I'm forced to use office products at work And with the exception of PowerPoint I have found much more cost effective alternatives for home use.  IN my opinion,  the BEST thing you can do is have your developers sit next tho REAL users and see how they interact with your products.  I think out would be a real eye opener",1.44409
R_ekripWjpz4xF42Z,10/14/2017 0:00,10/14/2017 0:00,41,5,Easy renewal,0.20865
R_12xzqtOFhZ6eEaH,10/15/2017 0:00,10/15/2017 0:00,42,5,I am very happy with it as it is now.,0.45549
R_2dSILICGMpGPQu1,10/15/2017 0:00,10/15/2017 0:00,42,3,Make it easy to install and use.\Cheaper especially for simple ppl who need it for simple use. I don’t understand how do you expect personal and business use pay same price.\Improve the appsto be used in phone And touch screen hardware.\Work on the apps it self.... seems to me it’s sane since 2007.,2.74132
