"","all.ResponseID","all.wc","all.polarity","all.pos.words","all.neg.words","all.text.var","group.ResponseID","group.total.sentences","group.total.words","group.ave.polarity","group.sd.polarity","group.stan.mean.polarity"
"161","R_AHAew4QibuFZ0jf",4,0,"-","-","microsoft publisher for mac","R_11dLK7OG4J3aFz2",1,0,NA,NA,NA
"162","R_vdCaU77MHtexLUd",4,-0.9,"-","slow","Downloading is extremely slow","R_11dXg4ZpGsf3Neu",1,11,0.603022689155527,NA,NA
"163","R_2zpSUldwmPkQl1i",19,-0.183532587096449,"faster","long time","Make it faster to open and close.  O365 often takes a very long time to open and/or close.","R_11gCnWrheAfNIyF",1,2,-1.27279220613579,NA,NA
"164","R_1IufpX3IknBrfzm",4,-0.5,"-","complicated","make it less complicated","R_11gOJWt9tWkfpqC",1,23,0,NA,NA
"165","R_74k63iuI3pRiItX",0,NA,"-","-","","R_11gXfKP6oSTpHrF",1,58,0,NA,NA
"166","R_2D6mKTYxjrA3vJz",0,NA,"-","-","","R_11hB94wCCk4Il9n",1,0,NA,NA,NA
"167","R_3p5MDoaduHutdma",19,0,"-","-","Screw the annual renewals.  One time purchase only.  If someone wants to upgrade, let them buy the new version.","R_11hbKR0dne15prD",1,4,0.5,NA,NA
"168","R_1eOyLA4jSt7ZdKZ",0,NA,"-","-","","R_11iNAiVucI34erD",1,0,NA,NA,NA
"169","R_t06l098nI7znccx",0,NA,"-","-","","R_11jOJe5DIzl2Y73",1,24,0,NA,NA
"170","R_2ciI2xv6LX0p1P3",2,0,"-","-","N/A","R_11k0fVXIwHyLBBy",1,10,0,NA,NA
"171","R_1PaPhuU6ieRwFAx",2,0.707106781186547,"cheaper","-","Cheaper price","R_11X5v4AJ7K7ktvm",1,20,0.223606797749979,NA,NA
"172","R_3isRrllIKrIcdoq",5,0,"-","-","Sell it on disk again","R_11XACbGmI4MwZDL",1,0,NA,NA,NA
"173","R_231zuEykFuudRQg",0,NA,"-","-","","R_11XSrsuo3qRHyST",1,4,0,NA,NA
"174","R_2Xn5zXCVdErDzy1",0,NA,"-","-","","R_11YFWfot2S6hKBi",1,0,NA,NA,NA
"175","R_1FhxPfBYFqKm6Ah",0,NA,"-","-","","R_11YkspmB3TMDiT5",1,109,-0.114939154226538,NA,NA
"176","R_265q3AOAfsLUjvd",2,0,"-","-","Not sure","R_11YOmvjiOFZGG85",1,1,1,NA,NA
"177","R_Q6BFObmEj5M8sJr",6,0,"-","-","make it a one time purchase","R_11Z1UTUPrFwvOKi",1,0,NA,NA,NA
"178","R_2oDYGJxgTAR51kd",41,0,"c(""excel"", ""like"")","-","Give us an option to change default setting for Excel Auto Save from ""on"" to ""off"". I don't like to have the file date changed when I don't change contents of the file, just open to copy or look at data.","R_11Z3n4VII5zHbmj",1,10,0.316227766016838,NA,NA
"179","R_pSCIxNLr2iOUWhH",5,0,"-","-","no idea at this time","R_11ZPo1Ac1KxPmbA",1,10,-0.316227766016838,NA,NA
"180","R_3JmzXiatPTehx3b",0,NA,"-","-","","R_123TgFMqvP71hvN",1,0,NA,NA,NA
"181","R_2xzUOsQOlkUcsiY",0,NA,"-","-","","R_12444qufuk6McGA",1,0,NA,NA,NA
"182","R_2rOcDSXbnXDflth",24,0.163299316185545,"user friendly","cloud","Stop making users have to login. Make it more user friendly and stop forcing all your products to be on the cloud or connected.","R_124lk7FKAPsWf8s",1,0,NA,NA,NA
"183","R_qKGBRloPWzPmiRj",4,1.4,"c(""great"", ""right"")","-","it's great right now!!","R_124pmK4kl8k5o4E",1,0,NA,NA,NA
"184","R_wLsXuSPmpHTlB0l",2,0,"-","-","N/A","R_1256sWiJd0VQHhn",1,2,0,NA,NA
"185","R_274lOZtpKccoL6E",0,NA,"-","-","","R_125AQVj7TzOOz6h",1,4,1,NA,NA
"186","R_1roAv4NQF4eor13",0,NA,"-","-","","R_125c2ILnAN0fkI8",1,0,NA,NA,NA
"187","R_1Dv98G2sia9E169",9,-0.333333333333333,"-","hard","It is hard to edit download and document list","R_125VFXC5ORmQSd0",1,0,NA,NA,NA
"188","R_3KwLV40y5oPpkfk",1,1,"cheaper","-","Cheaper","R_128R540UFYxwVlT",1,3,0.577350269189626,NA,NA
"189","R_1FKCzwI2anuUqtd",0,NA,"-","-","","R_128WF3E5ijhlQHX",1,0,NA,NA,NA
"190","R_238lYFMPOAWnVzq",39,0.160128153805087,"c(""capability"", ""excel"")","complex","Some parts of the program have become more complex than they used to be.  While that does give more capability, it also makes it harder to do very simple things.  Multiply two blocks in Excel is a prime example","R_129IBop0rcZs7Sg",1,0,NA,NA,NA
"191","R_22FwzI0dd7Ospzb",0,NA,"-","-","","R_12AABDAgnwJA3rs",1,9,0.333333333333333,NA,NA
"192","R_RWV1thsfXl00y4N",0,NA,"-","-","","R_12ajiADDlPcSOUb",1,11,0.301511344577764,NA,NA
"193","R_3ess12BJaPOxcAv",31,-0.179605302026775,"better","c(""complicated"", ""confused"")","Better Login path, and website a bit complicated to navigate. I get rather confused when trying to download software to a new computer. Don't know where to go on the website.","R_12b96DBR59eUd90",1,0,NA,NA,NA
"194","R_9QrFeo4X08t4K1H",0,NA,"-","-","","R_12bTW5RmVpypwBU",1,0,NA,NA,NA
"195","R_1mEkiK0phQBHzMp",14,0,"work","freezes","Office freezes up A LOT! Make it able to work across all computer systems.","R_12bYc1XUJlVT9jy",1,0,NA,NA,NA
"196","R_2Y3VFW6TK5OuM4I",6,0,"-","-","More personalization with icons, folders, colors...","R_12clsQEz2w7s2nx",1,17,0.242535625036333,NA,NA
"197","R_spvdmiueGM07bR7",0,NA,"-","-","?","R_12clzzcbCWoLf5O",1,0,NA,NA,NA
"198","R_9AKn29Oobh2vbi1",0,NA,"-","-","","R_12DYnnPhOOK5vUK",1,9,0.666666666666667,NA,NA
"199","R_20Yz1yoxrNu6Eyj",7,-0.377964473009227,"-","miss","There are some editing features I miss.","R_12DYou1jDzSt8Hr",1,0,NA,NA,NA
"200","R_2xRYZ3u5WTLQnNc",36,0.333333333333333,"like","obnoxious","For people like myself who do not use the products much , there should be the option to choose what do use the most, an a La carte type of choice with prices that are not obnoxious.","R_12EBkDVVZaHs7Gi",1,5,0,NA,NA
"201","R_2qFa13FPxdhdaps",33,0.174077655955698,"revive","-","Offer more features for family networking; possibly more networking tools to integrate a shared network experience for an entire family.  Also, revive MS Outlook , the new version leaves a lot to be desired.","R_12EfyrwfRDGOX34",1,4,0,NA,NA
"202","R_8kunKqdvKSHx65r",3,0,"-","-","Lower the price.","R_12EIPEL72EhW033",1,3,0,NA,NA
"203","R_1CEJTIfRks5c8RH",32,0.353553390593274,"c(""adjustable"", ""available"")","-","Make the snooze times in outlook reminder dialog be more adjustable. I.E. be able to set a specific number of minutes, hours, days rather than the few designated choices now available.","R_12f1lfjedWe6afj",1,14,0.267261241912424,NA,NA
"204","R_cTLSVWjVMhUkLCx",0,NA,"-","-","","R_12fKve4IowGMMyL",1,0,NA,NA,NA
"205","R_2Bb0Tb0CIbl5Xle",0,NA,"-","-","","R_12FRbu5x504dmWC",1,0,NA,NA,NA
"206","R_3e9a4PxCF1HgJwk",10,0.316227766016838,"better","-","Lower the price.  Provide better, but less frequent software updates.","R_12GdqPHi7EBpupq",1,0,NA,NA,NA
"207","R_20PtS9wtp1UiRVG",6,0,"-","-","actually sync email to all devices","R_12hGmwpjWubuwNz",1,9,0.333333333333333,NA,NA
"208","R_sulEmy4BOptzeuZ",15,0.258198889747161,"easier","-","Easier accessibility to vertically center text inside tables/on the center of a title page","R_12Jev6UXHwm2dNk",1,0,NA,NA,NA
"209","R_1qWbDVBaKpmEo2o",0,NA,"-","-","","R_12JuCMXNx1urhPi",1,22,0.21320071635561,NA,NA
"210","R_QiRkaLcuZJMRfxv",8,0,"-","-","Include Access go pc/mac in the package.","R_12KEBxfBqtFSmNU",1,8,0,NA,NA
"211","R_1hQg2EkgrV4iyAe",0,NA,"-","-","","R_12KHDxdnaPDGLnZ",1,0,NA,NA,NA
"212","R_UJE1gmSXuBo872p",7,0.302371578407382,"affordable","expensive","Less expensive or longer more affordable subscriptions","R_12KhWiy9UwBjdFX",1,6,0.408248290463863,NA,NA
"213","R_2s6FqlRNc4oZBXM",0,NA,"-","-","","R_12KNpVqUlLbJ7pH",1,0,NA,NA,NA
"214","R_bI2A3giEGMojoTT",18,1.17851130197758,"c(""easier"", ""like"", ""works"", ""well"", ""love"")","-","Easier to collaborate like on Google docs/sheets, but otherwise it works well and I love the software.","R_12KX4jKqDwZry8M",1,2,0,NA,NA
"215","R_vH3vsKduofl5Vh7",4,0.5,"good","-","So far so good!","R_12l2mq6gtX6PWNb",1,4,0,NA,NA
"216","R_vCPg4YjPukvIU9P",0,NA,"-","-","","R_12LasuR3R65ocR4",1,17,0.485071250072666,NA,NA
"217","R_rd8D5F9TBCCJFId",40,-1.10679718105893,"c(""sufficiently"", ""well"", ""integrated"", ""good"")","c(""buggy"", ""slow"", ""buggy"")","It is not sufficiently well integrated with Apple MacBooks. It is buggy and slow on Macs. I end up using the Mac Mail program because Outlook is to buggy, but then there is not good integration between mail and Office.","R_12ljKMVwDk3m6N5",1,6,0.408248290463863,NA,NA
"218","R_2BtuYCu7tYjM07k",29,0.185695338177052,"consistent","-","Keep it consistent from one version to another. In other words, if you know one version, you expect to find tools in the same place as the previous version.","R_12LqK2LE5QyM0zT",1,19,0.458831467741123,NA,NA
"219","R_3Di2Si8CqXyi5gH",28,0,"easier","hard","Easier access to my desktop.  Most of us come from the old system and still keep things on our desktop.\Sometime it is hard to get to quickly.","R_12MAwNQCDAqMpwh",1,8,-0.353553390593274,NA,NA
"220","R_1QzRLmvrUpYn9Hj",20,-0.223606797749979,"excel","c(""trouble"", ""error"")","Trouble logging in and I get a Microsoft error every time I close N Office product (Word, PowerPoint and Excel)","R_12MDi5prAVXlSH0",1,0,NA,NA,NA
"221","R_3fBRux9Uw2gRZxo",0,NA,"-","-","","R_12mOeJSntxFNGz5",1,0,NA,NA,NA
"222","R_1dac8Pidkl0x0we",0,NA,"-","-","","R_12mQJD7Epo5FUnC",1,6,0.408248290463863,NA,NA
"223","R_r7M2c9O8datY69r",14,0,"user friendly","difficult","task bar needs to be more user friendly.  It's difficult to find particular tools","R_12mwoLwPzZpSEoS",1,7,0,NA,NA
"224","R_YahzCyG6BYqLk0p",0,NA,"-","-","","R_12mzDt2LSzMnsaV",1,0,NA,NA,NA
"225","R_yybPI89QyoYlJND",0,NA,"-","-","","R_12nBJmHfX3ecs1A",1,2,0,NA,NA
"226","R_2wQP9HFHKodkwMZ",37,-0.427437366993929,"c(""good"", ""seamless"")","cloud","The apps are very heavy.   While the cloud storage is good, the updating of files from multiple devices causes the web and apps to think they were changed by a different owner and isn't a seamless process.","R_12nn7XIC36KDuiu",1,13,-0.832050294337844,NA,NA
"227","R_1n3dQQhfSfCuB0n",0,NA,"-","-","","R_12oqU3Yo8njYBnJ",1,4,-0.5,NA,NA
"228","R_12MAwNQCDAqMpwh",8,-0.353553390593274,"-","cloud","Offer packages with cloud storage without Office installation.","R_12PgLHhtxccOLCg",1,0,NA,NA,NA
"229","R_2AHcWbWEqhuMApT",18,0,"-","-","I have a mac book pro and need a one-time purchase of Word, not a monthly subscription.","R_12PyYbScsrvlYc3",1,0,NA,NA,NA
"230","R_10AwNQr2GUd61T7",0,NA,"-","-","","R_12Q4yN1gT73mJrR",1,4,0,NA,NA
"231","R_3fjxXhLws5n2jFf",0,NA,"-","-","","R_12QIAtKIPDBKxgi",1,0,NA,NA,NA
"232","R_1GvpXKWtTBDSdxs",16,0.25,"great","-","Instead of one year at a time, make it two years. This is a great program.","R_12RNV6RrUyMBjAz",1,34,0.171498585142509,NA,NA
"233","R_1z6A0A3kvzBN5tf",0,NA,"-","-","","R_12Rp2mTnUfndWkJ",1,0,NA,NA,NA
"234","R_1BReNm174JbQ4AE",0,NA,"-","-","","R_12RxWd80PD58vBY",1,0,NA,NA,NA
"235","R_AhBBg8r31otqNAl",23,-0.208514414057075,"clear","-","Offer referral incentives; the process of it updating isn't clear to me. Sometimes, it doesn't update even though I have closed the programs.","R_12S9YOCxl6d5sNU",1,119,0.0916698497028211,NA,NA
"236","R_2VkzsgfLZxZjuQx",0,NA,"-","-","","R_12SgGAfKBNTqpBx",1,10,0,NA,NA
"237","R_Au1kRtcROjNbHKF",0,NA,"-","-","","R_12sxGql0WjPVCKf",1,1,0,NA,NA
"238","R_pzR4lGH4B5igLq9",0,NA,"-","-","","R_12th8JrfYx4ml7U",1,0,NA,NA,NA
"239","R_2Blgb1vsnT8B11r",0,NA,"-","-","","R_12ukIMWt9XdU53C",1,17,0,NA,NA
"240","R_NX9an4iG6gUSLy9",0,NA,"-","-","","R_12x0pC84oj9Qx3P",1,0,NA,NA,NA
"241","R_1r0PUbJKl25MVXb",15,0.774596669241483,"c(""better"", ""smart"", ""easier"")","-","better integration with my smart phone. Easier to navigate Sharepoint and OneDrive web based platforms","R_12x1jV44GCdfmgo",1,2,0,NA,NA
"242","R_3fTwx0XQHw0rREp",9,0.333333333333333,"like","-","I just like that i can share across 5 machines","R_12x2XIxhsNyLc0r",1,0,NA,NA,NA
"243","R_23eKlimaJZ3wf8l",0,NA,"-","-","","R_12x4kzOwvDfduFy",1,0,NA,NA,NA
"244","R_3QQROcjPE5RHf5i",0,NA,"-","-","","R_12xciHZYH95gGBo",1,0,NA,NA,NA
"245","R_33j7QCGowdhmgXq",0,NA,"-","-","","R_12xR5Hen1uYZ3iV",1,1,1,NA,NA
"246","R_3kp5xTKyh8l2eke",0,NA,"-","-","","R_12xzIjywvkfFRj6",1,0,NA,NA,NA
"247","R_vN3jExU5xku0srT",0,NA,"-","-","","R_12xzqtOFhZ6eEaH",1,10,0.569209978830308,NA,NA
"248","R_3G6vNWbEOWvmSwP",10,0.569209978830308,"work","-","Make sure all processes work before implementing i.e. Review","R_12yxmL4BIcE7c7t",1,7,0.377964473009227,NA,NA
"249","R_T7bM0ypf9FTyGzL",0,NA,"-","-","","R_12zk6bTvZRXkzTJ",1,20,0,NA,NA
"250","R_DtP3Gwc8LXkjwMF",6,0,"-","-","I can use it with OneDrive","R_12zlz8ZGe0Bwifh",1,0,NA,NA,NA
"251","R_2tEAI9jU11SasDF",0,NA,"-","-","","R_12zsfob5vs6YpIs",1,0,NA,NA,NA
"252","R_3NIHHSVOg0d8rhg",24,0.204124145231932,"better","-","It would be even better if there was an phone app to be able to speak into the speaker and upload it to office365","R_1A1NtKCKRsMcHGp",1,4,1.4,NA,NA
"253","R_12xzIjywvkfFRj6",0,NA,"-","-","","R_1AAPQdZPPdO2t4R",1,0,NA,NA,NA
"254","R_bORwu980WEzhE6l",0,NA,"-","-","","R_1ACmtv4XGQLEQX7",1,0,NA,NA,NA
"255","R_28NYeJah5Yb4JrJ",0,NA,"-","-","","R_1AGLy1kdO3hmlgt",1,0,NA,NA,NA
"256","R_8iD2Viy6HQaxHbz",81,0.0666666666666667,"c(""well"", ""work"", ""like"")","c(""problem"", ""problem"")","Got it on my computer with little problem.  When it came to putting it on my husband's, BIG problem!  It didn't recognize the key and said it had already been used.  Well, yes, because I had installed it first.  Then it said the key didn't work.  Hmmm.  Then, we finally got it onto his computer and then in about 2 months time, it didn't see it again.  Not so sure I like the product at all.  That's why I rated it a 2.","R_1AnnMRIO9rsCHKh",1,6,0.408248290463863,NA,NA
"257","R_2QRkquQC59HmYxZ",10,-0.316227766016838,"satisfied","-","I honestly don't know. I'm completely satisfied with the package.","R_1Ba3uWq5VAx334l",1,0,NA,NA,NA
"258","R_2AWKMEsJwAMFaR9",45,0.685727513099935,"c(""easier"", ""simpler"", ""intuitive"")","-","At 60 i have never been taught to use a computer and therefore, everything I know about has been gathered by using it and screwing it up.  To make it easier for me, let the ""moves"" from one place to another be simpler or more intuitive.","R_1BOQoFueYwWsDiA",1,0,NA,NA,NA
"259","R_ZDmIJYCdDCIc11L",2,0,"-","-","not sure","R_1BPIovMZy4K2z77",1,0,NA,NA,NA
"260","R_2ByxwGaF1nFUprF",7,0.377964473009227,"like","-","I like Office 365 the way it is.","R_1BQ0pdE9mcYasDH",1,0,NA,NA,NA
"261","R_e3SRLkkwUKxHggV",92,0.688097566388347,"c(""worked"", ""great"", ""worked"", ""great"", ""work"", ""worked"", ""great"", ""worked"", ""great"", ""well"")","c(""frustrating"", ""poorly"", ""fell"")","It is very frustrating when i go to use a feature that had worked great then all of the sudden it is working less than poorly.  First example is Mail merge. Several years ago it worked great, then for about 6 months i had to use a work around.\Second example is the outline feature. It worked great then it fell apart then it worked great. Then if you reached a tenth point it word tab over a huge gap, and 11 would be back to normal.  Now it is not working well AGAIN.","R_1BQJOUjYcDsCdgV",1,4,0,NA,NA
"262","R_28CId8MoLIlYnDw",0,NA,"-","-","","R_1BReNm174JbQ4AE",1,0,NA,NA,NA
"263","R_2OVYwlUHBDZZ8OC",8,0.353553390593274,"fine","-","Do nothing, it's fine the way it is.","R_1BRfsNumSkmEt6X",1,8,0,NA,NA
"264","R_DOfafIEteZyMy7n",8,0,"-","-","Not sure I don't even have it now","R_1BRtkRWyppHN8T1",1,3,0.577350269189626,NA,NA
"265","R_ZaSsm8JaYvICQs9",0,NA,"-","-","","R_1BVeTda9ibqTUDe",1,8,0.353553390593274,NA,NA
"266","R_2U8UsSlefphHHiB",0,NA,"-","-","","R_1BVKmOQ9cd6649X",1,23,-0.208514414057075,NA,NA
"267","R_1dzaGEJfbGiGqYE",0,NA,"-","-","","R_1BW1jqG3vfRjGEW",1,9,-0.333333333333333,NA,NA
"268","R_1pyuHwIAraXCXCi",48,0.577350269189626,"c(""fine"", ""great"", ""great"", ""solid"")","-","The personal version is fine, apps are great. I have a legacy hotmail account and it would be great to map those to outlook.com domain accounts so I could eventually move to an outlook.com address. But the O365 features of mail regardless of domain are solid.","R_1BWqFJGquReTXwM",1,0,NA,NA,NA
"269","R_3lPSnO5GtkK1McI",15,-0.258198889747161,"-","expired","I paid for a new year and I still getting message my subscription has expired","R_1BWRb46UAl8QdxY",1,0,NA,NA,NA
"270","R_3J2CMW5enVyGpCi",0,NA,"-","-","","R_1BWWplFaCkMtYzj",1,17,0.242535625036333,NA,NA
"271","R_bPJRuOnImfG9qVz",4,0,"-","-","include Visio and Project","R_1BXAcIJ9r2QUKb2",1,0,NA,NA,NA
"272","R_DiQIehQLFVV2lwt",7,0,"-","-","At this point, Office 365 answers my needs...","R_1BXAgxuXV6ey9Ar",1,0,NA,NA,NA
"273","R_1dvtCPlgLNjYcEV",0,NA,"-","-","","R_1BXEhTJe4iWmM4x",1,7,0.377964473009227,NA,NA
"274","R_SCPdAIZsJ34ZK1z",6,0.408248290463863,"works","-","So far it works for me.","R_1BXFX552dNYqiEP",1,9,0,NA,NA
"275","R_1OIx9OFxXkAN0YO",17,0.485071250072666,"c(""good"", ""better"")","-","It's already good but if you wanna make it better, give us even more storage space again!!!","R_1BYu4v5SsqxxkIf",1,17,0.242535625036333,NA,NA
"276","R_3fdawSMWSMwBQxJ",16,0.25,"free","-","By offering lifetime pricing with free updates instead of having to buy the program every year.","R_1C1FddemujvtNvY",1,0,NA,NA,NA
"277","R_2R23bidBONYdQ8O",11,0,"-","-","Just keep looking for ways to keep technology on everyone's mind","R_1C1li7pkauVrWsn",1,43,0,NA,NA
"278","R_WCmJpVpUnNYSh1v",0,NA,"-","-","","R_1C1LmcYrqii6avT",1,0,NA,NA,NA
"279","R_3nckw2PqDzvxbZp",0,NA,"-","-","","R_1C1PKMCJr4ZlzvE",1,0,NA,NA,NA
"280","R_sHYatXx3x2arDqx",0,NA,"-","-","","R_1C3BH1RDEu852e9",1,16,-0.25,NA,NA
"281","R_2Cp72dypwlWF6YV",0,NA,"-","-","","R_1C3iHOMStz10Jc1",1,30,-0.0365148371670111,NA,NA
"282","R_ahKbBrJXwTHBXSF",0,NA,"-","-","","R_1C3YGOYx04XrghW",1,4,0.5,NA,NA
"283","R_WBcuuWZfAg6dej7",4,0.5,"better","-","Explain better the billing","R_1C4p1nQ3wRo2kvx",1,3,0.577350269189626,NA,NA
"284","R_WCNiuJULZqYlOJb",0,NA,"-","-","","R_1C71jK1aHDDrWc3",1,25,0.56,NA,NA
"285","R_24kDW5y1nUmuuYn",6,0,"-","-","I can't think of any way.","R_1C7TQDF2sRyotQJ",1,7,0.377964473009227,NA,NA
"286","R_1LYwDGNa110zgpm",0,NA,"-","-","","R_1C8Dk7eoF9WvCYx",1,2,0,NA,NA
"287","R_1eCthdQJkSUnjQ8",38,-0.291998558035373,"c(""excel"", ""like"")","c(""slow"", ""slow"", ""annoying"")","I mostly use Excel and I find that changing from one menu to another is very slow.  Functions like copy and paste are also very slow to respond.  Word can also be temperamental along the same lines.  Annoying.","R_1C8EJOaHHxXAyBS",1,0,NA,NA,NA
"288","R_2cATK9DcDBCcr7C",0,NA,"-","-","","R_1C9kLhVQl7nvhjt",1,202,-0.281439017892117,NA,NA
"289","R_1hJZFojUogI0lDE",9,0,"-","-","I would rather purchase the software outright (NOT monthly)!","R_1C9MrJDEe85m6Ic",1,0,NA,NA,NA
"290","R_vBpRlNaTAA4p5MB",3,0,"-","-","Provide a tutorial","R_1CauZXQc4wcBFOV",1,23,0.625543242171224,NA,NA
"291","R_wXbrmUgqbXGAH3b",5,0,"-","-","Reduce the Annual Sub pricing","R_1CBCv4HKXNnfAQo",1,14,0.267261241912424,NA,NA
"292","R_3gXf7MsLiROwLzW",37,0.328797974610715,"c(""improved"", ""available"", ""compatible"", ""available"")","-","Office 365 could be improved if it included all the programs that are available with the system and if these were compatible with the Mac. For example, through my school account, Access is not available with my account.","R_1CBfg0FScNAEwp2",1,12,0.519615242270663,NA,NA
"293","R_r9jB76BNWgVM0dr",12,0,"-","c(""slow"", ""error"")","Too slow to load and frequently I get ""not responding"" error messages","R_1CC4gry8BuTmT8u",1,0,NA,NA,NA
"294","R_21df6HkEzAaHOQx",33,0.905203810969629,"c(""easy"", ""productive"")","-","I just need to take the time to go through all the material you have sent; if I get through that , it will probably make my publishing endeavors quite easy and more productive.","R_1CC7EGofkQJxNQQ",1,16,0,NA,NA
"295","R_1rvPMyJxr0eZWop",4,0,"-","-","Make it automatic update.","R_1CcOToqNb6P8SBj",1,0,NA,NA,NA
"296","R_2bNrs424WjCygaL",2,0,"-","-","Not sure.","R_1CD6Tx02o8cfELC",1,8,0,NA,NA
"297","R_1KvdJGNRgDaGvCD",4,0,"-","-","Can't think of anything","R_1CdqGMEwW5H1EXU",1,8,0.353553390593274,NA,NA
"298","R_2WPiPbj74PAfX63",0,NA,"-","-","","R_1CDUyqJhCKjAhnW",1,0,NA,NA,NA
"299","R_3CCmpQXqPhbU5yN",2,0,"-","-","No sure..","R_1Ce8DSStpbeUKmL",1,18,0.471404520791032,NA,NA
"300","R_2tLnYVzC6vfhas1",7,0.377964473009227,"better","-","Better notification of changes\Improved clarification of upgrades","R_1CeetrudiTSEJhR",1,0,NA,NA,NA
"301","R_2chgBwBqdh9eDHK",0,NA,"-","-","","R_1CEINs9jZRfJr8y",1,21,0,NA,NA
"302","R_6DPRy5r13nK1YBP",15,0.516397779494322,"c(""happy"", ""thank"")","-","Please don't charge me money. I am happy using freeware for word processing. Thank you.","R_1CEJOcry0ERjfmE",1,12,0,NA,NA
"303","R_2w0rDPr6ZJg0RFH",36,0.166666666666667,"easier","-","Make the table function easier to use by enabling a user to build a table with specific width/height of cell information and the type of data to be used in the cell; images, text, etc.","R_1CEJTIfRks5c8RH",1,32,0.353553390593274,NA,NA
"304","R_1dou0jn2MLj9p34",4,0.5,"better","-","Better compatibility with Mac","R_1CejuItVYkCtUDG",1,13,0.277350098112615,NA,NA
"305","R_3Rr92Rc8yaSIG4N",57,0.529812942826018,"c(""like"", ""nice"", ""work"", ""well"")","-","I cannot figure out how to disconnect powerpoint home opening page from an old sharepoint and onedrive accounts.  I'd like it to just open directly to my files on my computer.  Would be nice to be able to set that default in a simple way from the opening page.  Otherwise, seems to work well from my perspective.","R_1CeTalUo2c6Y7eX",1,0,NA,NA,NA
